person_id,title,count
293385,Croatian cup winner,3.0
293385,All titles & victories,
28936,Italian champion,1.0
351502,European Under-19 champion,1.0
232458,German Under-19 Bundesliga champion,1.0
817688,U21 Premier League champion,1.0
817688,English Youth League winner (U18),1.0
448672,Scottish Challenge Cup winner,1.0
62361,Italian Supercoppa winner (Primavera),1.0
226058,Austrian Youth league U18 champion,1.0
98888,Footballer of the Year,2.0
98888,Moldavian cup winner,1.0
346474,Top goal scorer,1.0
346474,English Youth League winner (U18),2.0
270192,Westphalia Cup winner,1.0
16660,English 3rd tier champion,1.0
44317,Slovenian champion,1.0
172982,Swiss champion,3.0
172982,Hungarian cup winner,1.0
81532,Central American Cup winner,1.0
172982,Liechtenstein Cup Winner,1.0
81532,Costa Rican champion Verano,1.0
19072,Saxony Cup winner,2.0
81532,Costa Rican champion Invierno,2.0
19072,Hessen Cup winner,1.0
19072,Middle Rhine Cup winner,1.0
19072,All titles & victories,
718232,German Under-19 Bundesliga champion,1.0
124863,Dutch U19 Champion,1.0
124863,Lower Saxony Cup winner,1.0
124863,Dutch second tier champion,1.0
124863,All titles & victories,
56777,Spanish 2nd tier champion,1.0
74642,Top goal scorer,1.0
74642,Italienischer Drittligameister,1.0
74642,Italienischer Drittligameister,2.0
357796,French champion,1.0
357796,French Super Cup winner,1.0
23566,German third tier champion,2.0
77825,Swedish Super Cup winner,1.0
23566,Saxony-Anhalt Cup winner,4.0
244997,Schleswig-Holstein Cup winner,1.0
22203,Italian Youth champion (Primavera),1.0
59369,Sudwest Cup winner,1.0
391409,Italian Youth champion (Primavera),1.0
391409,Coppa Italia Primavera winner,1.0
391409,Italian Supercoppa winner (Primavera),1.0
391409,Italian Youth champion (U17),1.0
391409,Italian Supercoppa winner (Under 17),1.0
391409,All titles & victories,
652989,Welsh Champion,2.0
19368,Dutch champion,1.0
191359,German third tier champion,1.0
191359,Sudwest Cup winner,2.0
191359,Saxony-Anhalt Cup winner,1.0
148907,Irish cup winner,1.0
148907,Irish league cup winner,1.0
148907,English 3rd tier champion,1.0
149237,Player of the Year,1.0
156400,Top goal scorer,1.0
149237,Belgian cup winner,1.0
149237,English 2nd tier champion,1.0
253702,German Regionalliga Bavaria Champion,2.0
120443,Uefa Supercup winner,1.0
120443,Dutch champion,3.0
120443,Dutch Super Cup winner,2.0
351933,Football League Trophy Winner,1.0
386829,Italienischer Drittligameister,1.0
226261,Spanish 2nd tier champion,1.0
371016,Croatian champion,3.0
123294,Scottish cup winner,1.0
123294,Scottish Challenge Cup winner,1.0
123294,English 3rd tier champion,1.0
160561,Supercoppa Serie C winner,1.0
160561,Italienischer Zweitligameister,2.0
160561,Italienischer Drittligameister,1.0
160561,All titles & victories,
653186,German Regionalliga Bavaria Champion,1.0
60289,Serbian champion,2.0
60289,Serbian cup winner,1.0
189070,South Korean champion,2.0
246335,Champions League winner,1.0
246335,FIFA Club World Cup winner,1.0
246335,Spanish champion,1.0
246335,Uefa Supercup winner,1.0
246335,Spanish 2nd tier champion,1.0
246335,All titles & victories,
451229,Sudbaden Cup winner,1.0
381250,German third tier champion,1.0
381250,Saxony-Anhalt Cup winner,1.0
195326,Italienischer Drittligameister,1.0
743741,English 3rd tier champion,1.0
40423,Footballer of the Year,2.0
40423,Copa América winner,2.0
40423,Champions League winner,1.0
40423,FIFA Club World Cup winner,1.0
40423,English Champion,1.0
40423,All titles & victories,
8206,Italienischer Zweitligameister,1.0
467563,German second tier champion,1.0
257293,English Champion,1.0
333361,UEFA Youth League Winner,1.0
333361,Spanish 2nd tier champion,1.0
399775,Spanish 2nd tier champion,2.0
278796,Mexican Clausura champion,1.0
278796,Mexican Champion Apertura,1.0
278796,Ecuadorian champion,1.0
132801,Coppa Italia Primavera winner,1.0
63666,Sudbaden Cup winner,2.0
132801,Italian Supercoppa winner (Primavera),1.0
525969,Welsh Champion,1.0
406614,German Champion,1.0
406614,German cup winner,1.0
406614,German Under-17 Bundesliga champion,1.0
406614,German third tier champion,1.0
406614,German Regionalliga Bavaria Champion,1.0
406614,All titles & victories,
129129,Italienischer Zweitligameister,1.0
274547,Andorran champion,1.0
103616,English 4th tier champion,1.0
164285,Japanese second league Champion,1.0
225020,Top goal scorer,1.0
225020,FIFA Club World Cup winner,2.0
225020,Spanish champion,3.0
225020,Uefa Supercup winner,2.0
225020,All titles & victories,
361504,UEFA Youth League Winner,1.0
381794,Italian Supercoppa winner (Primavera),1.0
507700,English League Cup winner,1.0
396174,English 4th tier champion,1.0
342966,German Under-19 Bundesliga champion,1.0
124983,Danish champion,4.0
124983,Danish Cup Winner,2.0
334186,German second tier champion,1.0
124983,Costa Rican champion Invierno,1.0
48081,Westphalia Cup winner,2.0
334186,Westphalia Cup winner,1.0
92813,Andorran champion,1.0
355479,Italian champion,1.0
92813,Indian Super Cup Winner,1.0
355479,Italian cup winner (Serie C),1.0
6324,Georgian champion,1.0
6324,Georgian cup winner,1.0
6324,Thuringia Cup winner,1.0
45877,German Regionalliga West Champion,1.0
45877,Middle Rhine Cup winner,1.0
158642,English 3rd tier champion,1.0
128262,English Champion,1.0
225121,English 3rd tier champion,1.0
128262,U21 Premier League champion,1.0
438991,Sudbaden Cup winner,1.0
33706,European champion,1.0
33706,Champions League winner,1.0
250426,Under-20 World Cup champion,1.0
348795,Copa América winner,1.0
58129,Wurttemberg Cup winner,1.0
250426,European Under-17 champion,1.0
250426,English 2nd tier champion,1.0
348795,French champion,2.0
23825,French cup winner,1.0
348795,French cup winner,2.0
23825,French league cup winner,1.0
348795,CONMEBOL-UEFA Cup of Champions winner,1.0
348795,All titles & victories,
23825,French Super Cup winner,2.0
23825,All titles & victories,
55247,Footballer of the Year,2.0
55247,Hungarian champion,3.0
55247,Hungarian cup winner,1.0
28396,Footballer of the Year,5.0
28396,Top goal scorer,3.0
463600,French champion,1.0
28396,English Champion,2.0
424015,Scottish champion,1.0
28396,German Champion,1.0
28396,English FA Cup winner,1.0
28396,All titles & victories,
20381,Austrian cup winner,1.0
37838,Champions League winner,1.0
37838,English Champion,1.0
37838,Uefa Supercup winner,1.0
37838,French cup winner,1.0
37838,Russian champion,3.0
37838,All titles & victories,
57990,German third tier champion,1.0
57990,German Regionalliga Southwest Champion,2.0
128909,English League Cup winner,1.0
57990,Saxony Cup winner,3.0
57990,Baden Cup winner,1.0
57990,All titles & victories,
127032,Africa Cup winner,1.0
55291,Scottish champion,1.0
127032,French champion,2.0
127032,French cup winner,3.0
351749,English 2nd tier champion,1.0
127032,French league cup winner,3.0
55291,English 2nd tier champion,1.0
127032,French Super Cup winner,4.0
127032,All titles & victories,
125314,Swedish champion,3.0
315850,Top goal scorer,1.0
315850,Italian Youth champion (Primavera),1.0
315850,Coppa Italia Primavera winner,1.0
315850,Italian Supercoppa winner (Primavera),1.0
315850,Italian Youth champion (U17),1.0
315850,All titles & victories,
524481,Conference League winner,1.0
227091,Baden Cup winner,1.0
242607,English 4th tier champion,1.0
238486,Croatian champion,1.0
238486,Croatian cup winner,1.0
312752,Italian Supercoppa winner (Primavera),1.0
392951,Italian Youth champion (U17),1.0
242089,Czech champion,1.0
45319,Copa Sudamericana winner,1.0
45319,Copa Libertadores winner,1.0
600936,Italienischer Zweitligameister,1.0
82461,Swiss champion,1.0
45319,Recopa Sudamericana winner,1.0
45319,Argentinian champion,1.0
45319,Argentinian Cup Winner,1.0
45319,All titles & victories,
503686,English 4th tier champion,1.0
181168,Football League Trophy Winner,1.0
199258,Viareggio,1.0
56818,Europa League winner,1.0
786598,Top goal scorer,1.0
56818,English FA Cup winner,1.0
506470,U21 Premier League champion,1.0
188184,Georgian cup winner,2.0
188184,Macedonian champion,1.0
115330,German Regionalliga Northeast Champion,1.0
115330,Mecklenburg-Western Pomerania Cup winner,1.0
60220,Serbian cup winner,1.0
60220,Bosnian-Herzegovinian champion,1.0
60220,Bosnian-Herzegovinian cup winner,1.0
60220,Danish second tier champion,1.0
60220,All titles & victories,
386446,Coppa Italia Primavera winner,1.0
48411,English 2nd tier champion,1.0
282810,Conference League winner,1.0
282810,UEFA Youth League Winner,1.0
205677,Italian Youth champion (Primavera),1.0
38040,Saxony Cup winner,1.0
38040,Thuringia Cup winner,1.0
76630,German Regionalliga Bavaria Champion,1.0
76630,German Regionalliga Southwest Champion,1.0
76630,Lower Rhine Cup winner,1.0
76630,All titles & victories,
301237,Italian cup winner (Serie C),1.0
10329,German Champion,1.0
67431,Polish cup winner,5.0
67431,English 2nd tier champion,1.0
134657,Football League Trophy Winner,1.0
354362,Italian champion,3.0
354362,Italian cup winner,2.0
354362,Italian Super Cup winner,2.0
354362,Under-20 South American Championship winner,1.0
354362,Argentinian champion,2.0
44634,German Regionalliga North Champion,1.0
44634,Westphalia Cup winner,1.0
354362,All titles & victories,
512394,Greek champion,2.0
44634,Schleswig-Holstein Cup winner,1.0
512394,Greek cup winner,1.0
44634,Bremen Cup winner,2.0
44634,Lower Saxony Cup winner,1.0
44634,All titles & victories,
139503,Top goal scorer,3.0
139503,Player of the Year,1.0
139503,Mexican Champion Apertura,1.0
467423,German Under-17 Bundesliga champion,1.0
139503,Mexican Clausura champion,1.0
8538,English Champion,1.0
467423,German Regionalliga West Champion,1.0
139503,CONCACAF Champions League winner,1.0
8538,French champion,2.0
8538,Spanish champion,1.0
8538,Europa League winner,1.0
8538,English FA Cup winner,1.0
148258,English 3rd tier champion,2.0
8538,All titles & victories,
488778,German Regionalliga Southwest Champion,1.0
341870,Brandenburg Cup winner,1.0
250937,Italienischer Zweitligameister,1.0
389079,German Under-17 Bundesliga champion,1.0
52354,German third tier champion,1.0
52354,German Regionalliga West Champion,1.0
52354,Saxony Cup winner,1.0
52354,Saxony-Anhalt Cup winner,1.0
52354,Lower Rhine Cup winner,1.0
52354,All titles & victories,
72491,Top goal scorer,2.0
26878,German second tier champion,1.0
72491,Italienischer Drittligameister,1.0
26878,Thuringia Cup winner,2.0
43763,Dutch Cup winner,1.0
43763,Dutch Super Cup winner,2.0
43763,European Under-21 champion,1.0
685321,Sudbaden Cup winner,1.0
526694,Football League Trophy Winner,1.0
225452,English League Cup winner,1.0
225452,Scottish champion,3.0
225452,Scottish cup winner,2.0
225452,Scottish league cup winner,2.0
225452,European Under-17 champion,1.0
225452,All titles & victories,
171410,Viareggio,1.0
226410,Swedish champion,1.0
57693,Spanish 2nd tier champion,1.0
289355,Mecklenburg-Western Pomerania Cup winner,2.0
243714,Champions League winner,1.0
243714,FIFA Club World Cup winner,1.0
243714,German Champion,8.0
21829,Italienischer Drittligameister,1.0
243714,French champion,2.0
243714,Italian champion,1.0
243714,All titles & victories,
181007,Football League Trophy Winner,2.0
292808,U21 Eredivisie champion,1.0
282388,Top goal scorer,1.0
282388,Italian champion,1.0
282388,Copa Sudamericana winner,1.0
141835,Top goal scorer,1.0
282388,Copa Libertadores winner,1.0
141835,European Under-21 champion,1.0
282388,Recopa Sudamericana winner,1.0
282388,All titles & victories,
84431,German Under-17 Bundesliga champion,1.0
84431,German Under-19 cup winner,1.0
85941,English Champion,1.0
85941,German second tier champion,1.0
85941,Westphalia Cup winner,2.0
644032,Swiss champion,1.0
644032,French Super Cup winner,1.0
202867,German Regionalliga North Champion,2.0
202867,Mecklenburg-Western Pomerania Cup winner,1.0
18870,English 2nd tier champion,2.0
534161,Winner Italian Supercoppa (Primavera2),1.0
534161,Viareggio,1.0
621993,English 2nd tier champion,1.0
380263,Sudwest Cup winner,2.0
248483,Italian Super Cup winner,1.0
248483,Coppa Italia Primavera winner,2.0
248483,Italian Supercoppa winner (Primavera),2.0
203966,Cyprian cup winner,1.0
203966,Cypriot Super Cup Winner,1.0
400514,German third tier champion,1.0
127128,French champion,1.0
15553,German Regionalliga Northeast Champion,1.0
15553,Mecklenburg-Western Pomerania Cup winner,1.0
15553,Saxony-Anhalt Cup winner,2.0
15553,Hessen Cup winner,1.0
15553,All titles & victories,
71019,Polish champion,1.0
45624,French champion,1.0
45624,French cup winner,1.0
45624,Turkish champion,1.0
45624,Turkish cup winner,3.0
45624,Turkish Super Cup winner,3.0
45624,All titles & victories,
51733,English 3rd tier champion,1.0
324278,Top goal scorer,2.0
4192,Spanish Super Cup winner,1.0
4192,Dutch champion,2.0
4192,Dutch Cup winner,1.0
4192,Danish champion,1.0
4192,Dutch Super Cup winner,1.0
4192,All titles & victories,
251829,English 3rd tier champion,1.0
336382,Serbian champion,2.0
44607,European Under-19 champion,1.0
289592,German Under-19 Bundesliga champion,1.0
77828,Greek champion,2.0
77828,Greek cup winner,1.0
77828,Belgian cup winner,1.0
282726,UEFA Youth League Winner,1.0
376486,Top goal scorer,1.0
60443,German Regionalliga Southwest Champion,2.0
306034,Football League Trophy Winner,1.0
61651,Footballer of the Year,1.0
82048,Top goal scorer,1.0
61651,Player of the Year,1.0
61651,Champions League winner,1.0
61651,FIFA Club World Cup winner,1.0
61651,English Champion,1.0
61651,All titles & victories,
161202,German Regionalliga Bavaria Champion,1.0
206808,Finnish cup winner,2.0
206808,Latvian cup winner,1.0
51029,Swedish champion,2.0
147081,German Regionalliga Southwest Champion,1.0
51029,Swedish cup winner,1.0
147081,Hessen Cup winner,1.0
147081,Lower Rhine Cup winner,1.0
63265,Polish champion,4.0
447217,Italienischer Drittligameister,1.0
73004,Andorran champion,2.0
63265,Polish cup winner,4.0
73004,Andorran Supercup Winner,1.0
76560,Top goal scorer,1.0
357119,English FA Cup winner,1.0
357119,English League Cup winner,1.0
76560,Slovenian champion,1.0
76560,Thai Champion,1.0
76560,Thai League Cup Winner,1.0
76560,Dutch second tier champion,1.0
76560,All titles & victories,
35939,Spanish cup winner,2.0
7825,World Cup winner,1.0
35939,Portuguese champion,1.0
7825,European champion,2.0
35939,Portuguese cup winner,1.0
7825,German Champion,1.0
35939,Portuguese league cup winner,2.0
7825,Uefa Supercup winner,1.0
35939,Russian champion,1.0
35939,All titles & victories,
7825,All titles & victories,
93321,Torneio Internacional Algarve U17,1.0
21748,Italian Youth champion (Primavera),1.0
205544,German second tier champion,1.0
205544,German third tier champion,1.0
221025,European champion,1.0
221025,Spanish champion,1.0
221025,Spanish cup winner,2.0
221025,Spanish Super Cup winner,1.0
221025,Portuguese champion,1.0
338672,Belgian cup winner,1.0
338672,Italian Youth champion (Primavera),1.0
221025,All titles & victories,
338672,Coppa Italia Primavera winner,1.0
257536,Football League Trophy Winner,1.0
602124,Coppa Italia Primavera winner,3.0
602124,Italian Supercoppa winner (Primavera),1.0
122694,Football League Trophy Winner,1.0
197299,Italienischer Drittligameister,1.0
94204,German Under-19 Bundesliga champion,1.0
94204,Lower Saxony Cup winner,2.0
35747,Footballer of the Year,1.0
35747,Italienischer Zweitligameister,1.0
374283,U21 Premier League champion,2.0
93608,Hessen Cup winner,2.0
323147,Supercoppa Serie C winner,1.0
93608,Middle Rhine Cup winner,2.0
323147,Italienischer Drittligameister,1.0
392033,Coppa Italia Primavera winner,1.0
696020,Middle Rhine Cup winner,1.0
207593,Top goal scorer,1.0
293941,Italienischer Drittligameister,1.0
61539,Turkish second tier champion,1.0
288237,European Under-19 champion,1.0
61539,Hungarian champion,2.0
61539,Hungarian cup winner,1.0
61539,Italienischer Zweitligameister,2.0
61539,All titles & victories,
286500,Sudbaden Cup winner,1.0
467312,French champion,1.0
467312,Turkish champion,1.0
467312,Turkish cup winner,1.0
124558,Italienischer Drittligameister,1.0
467312,Türkischer U19 Meister,1.0
94228,German Regionalliga North Champion,1.0
57620,Sudbaden Cup winner,2.0
467312,All titles & victories,
18833,German cup winner,1.0
18833,German Under-17 Bundesliga champion,1.0
18833,German League Cup winner,1.0
37410,Italienischer Drittligameister,1.0
203026,English FA Cup winner,1.0
